,id,female,age,school,asvab2,asvab3,asvab4,asvab5,asvab6,asvabc,height,weight85,weight94,sch_moth,sch_fath,siblings,library,pov78,exp,earnings,hours,tenure,collbarg,urban,ethnic,educ,faith,region,cat_emp,marital
2111,4813.0,male,37.0,14.0,49.0,55.0,50.0,51.0,31.0,51.903408,77.0,160.0,200.0,16.0,16.0,1.0,yes,no,18.346153,25.96,40.0,4.730769,yes,no,white,associate degree,catholic,north central,private,married
2112,4815.0,female,42.0,14.0,59.0,59.0,62.0,62.0,56.0,61.717712,60.0,110.0,110.0,12.0,8.0,6.0,yes,no,19.057692,20.0,20.0,15.442307,no,yes,white,associate degree,catholic,north central,government,married
2113,4816.0,male,38.0,18.0,65.0,61.0,62.0,47.0,46.0,65.534386,68.0,160.0,175.0,8.0,8.0,6.0,yes,no,13.942307,64.1,60.0,8.230769,no,yes,white,other,catholic,north central,private,married
2114,4818.0,male,42.0,12.0,64.0,59.0,56.0,59.0,63.0,62.80819,69.0,135.0,140.0,12.0,12.0,4.0,yes,no,18.346153,10.49,40.0,1.75,yes,yes,white,high school dip,catholic,north central,private,single
2115,4820.0,female,41.0,16.0,50.0,60.0,56.0,40.0,49.0,55.447464,62.0,145.0,170.0,14.0,8.0,3.0,yes,no,17.346153,14.0,40.0,0.53846157,no,yes,white,degree,protestant,western,private,married
2116,4822.0,female,44.0,12.0,55.0,55.0,50.0,56.0,49.0,55.174843,65.0,160.0,208.0,8.0,10.0,2.0,yes,no,22.096153,11.57,40.0,4.576923,no,yes,white,high school dip,protestant,north central,private,married
2117,4826.0,female,41.0,18.0,53.0,57.0,56.0,62.0,66.0,56.26532,67.0,118.0,125.0,12.0,12.0,2.0,yes,no,15.211538,25.09,42.0,8.903846,yes,yes,white,masters,catholic,north central,government,married
2118,4828.0,male,40.0,16.0,58.0,56.0,62.0,51.0,55.0,60.354614,72.0,195.0,235.0,13.0,17.0,4.0,yes,no,18.403847,25.27,35.0,1.8846154,no,no,white,degree,catholic,north central,private,married
2119,4829.0,male,39.0,16.0,62.0,57.0,59.0,53.0,49.0,61.990334,71.0,170.0,175.0,13.0,18.0,4.0,yes,no,14.326923,30.76,60.0,14.269231,no,2.0,white,degree,catholic,north central,private,married
2120,4830.0,male,37.0,16.0,66.0,56.0,56.0,52.0,53.0,63.08081,69.0,175.0,165.0,13.0,16.0,4.0,yes,no,13.115385,42.65,55.0,9.5,no,yes,white,degree,catholic,north central,private,married
2121,4831.0,male,37.0,18.0,61.0,59.0,62.0,44.0,45.0,62.80819,70.0,140.0,150.0,13.0,16.0,4.0,no,no,13.288462,23.07,40.0,1.1153846,no,yes,white,masters,catholic,north central,government,single
2122,4832.0,male,41.0,14.0,64.0,55.0,53.0,62.0,59.0,60.899853,71.0,160.0,175.0,9.0,12.0,2.0,no,yes,18.673077,33.65,40.0,20.711538,no,no,white,associate degree,protestant,north central,private,married
2123,4833.0,female,39.0,17.0,57.0,50.0,53.0,62.0,70.0,55.72008,67.0,130.0,135.0,9.0,12.0,2.0,yes,yes,15.096154,38.94,40.0,9.307693,no,no,white,masters,protestant,north central,private,married
2124,4839.0,female,38.0,13.0,45.0,52.0,56.0,48.0,52.0,50.54031,63.0,145.0,176.0,14.0,12.0,1.0,yes,no,17.596153,8.75,25.0,12.961538,no,no,white,high school dip,protestant,north central,private,divorced
2125,4840.0,male,39.0,15.0,62.0,55.0,53.0,57.0,57.0,59.809376,71.0,240.0,240.0,12.0,10.0,2.0,no,no,13.230769,8.61,40.0,1.4230769,no,no,white,associate degree,protestant,north central,private,single
2126,4841.0,female,39.0,15.0,57.0,55.0,47.0,61.0,61.0,55.447464,66.0,160.0,160.0,12.0,13.0,2.0,no,no,14.461538,39.72,48.0,2.7692308,no,yes,white,associate degree,protestant,southern,government,married
2127,4842.0,female,38.0,18.0,54.0,51.0,41.0,61.0,69.0,51.08555,63.0,125.0,130.0,12.0,13.0,2.0,yes,no,9.076923,96.15,60.0,0.59615386,yes,no,white,masters,protestant,north central,government,divorced
2128,4844.0,female,38.0,14.0,38.0,39.0,44.0,50.0,49.0,39.908146,66.0,135.0,135.0,12.0,12.0,1.0,no,no,13.134615,12.5,36.0,2.3846154,no,no,white,high school dip,catholic,north central,private,divorced
2129,4849.0,female,38.0,12.0,46.0,54.0,44.0,48.0,37.0,48.359352,69.0,138.0,160.0,12.0,10.0,3.0,yes,no,14.153846,6.88,45.0,3.6923077,no,no,white,high school dip,protestant,north central,private,divorced
2130,4852.0,female,40.0,12.0,36.0,31.0,35.0,54.0,50.0,34.183136,64.0,140.0,160.0,11.0,8.0,5.0,yes,no,18.076923,5.15,35.0,0.71153843,no,no,white,high school dip,protestant,north central,private,married
2131,4858.0,male,42.0,12.0,58.0,56.0,56.0,62.0,55.0,58.7189,73.0,190.0,220.0,12.0,12.0,1.0,yes,no,23.307692,33.47,40.0,21.134615,no,no,white,high school dip,protestant,southern,private,married
2132,4859.0,male,42.0,14.0,62.0,59.0,62.0,54.0,54.0,63.35343,73.0,165.0,190.0,12.0,12.0,8.0,yes,no,21.134615,15.0,40.0,20.942308,no,no,white,associate degree,protestant,north central,government,married
2133,4860.0,male,39.0,12.0,43.0,43.0,35.0,41.0,27.0,41.271244,70.0,165.0,185.0,12.0,12.0,3.0,yes,no,16.788462,18.0,40.0,3.8269231,no,no,white,high school dip,protestant,north central,private,divorced
2134,4862.0,male,38.0,13.0,62.0,57.0,56.0,56.0,52.0,61.172474,71.0,185.0,215.0,12.0,12.0,8.0,yes,no,11.134615,14.46,40.0,4.75,no,no,white,high school dip,catholic,western,government,married
2135,4863.0,female,42.0,12.0,38.0,41.0,50.0,46.0,51.0,42.089104,61.0,140.0,149.0,10.0,11.0,7.0,yes,no,3.1923077,7.0,32.0,2.0384614,no,yes,white,high school dip,catholic,western,government,married
2136,4864.0,female,39.0,12.0,40.0,54.0,47.0,51.0,54.0,45.905777,63.0,140.0,173.0,9.0,9.0,6.0,yes,no,14.076923,7.0,21.0,0.13461539,no,no,white,high school dip,catholic,north central,private,married
2137,4865.0,female,38.0,15.0,51.0,50.0,53.0,51.0,47.0,52.448647,63.0,135.0,180.0,9.0,9.0,7.0,yes,no,17.057692,8.79,40.0,3.1730769,no,no,white,associate degree,catholic,north central,private,married
2138,4867.0,female,41.0,12.0,42.0,57.0,56.0,47.0,52.0,50.26769,62.0,125.0,145.0,12.0,13.0,1.0,yes,no,18.423077,7.48,20.0,1.1153846,no,no,white,high school dip,catholic,north central,government,married
2139,4871.0,female,41.0,16.0,66.0,60.0,59.0,60.0,57.0,64.98915,65.0,115.0,112.0,12.0,12.0,2.0,yes,no,18.692308,12.85,40.0,1.5192307,yes,yes,white,degree,catholic,north central,government,married
2140,4872.0,female,39.0,17.0,39.0,39.0,44.0,50.0,43.0,40.453384,66.0,135.0,184.0,12.0,13.0,2.0,yes,no,10.230769,21.91,43.0,11.846154,no,no,white,degree,catholic,north central,government,single
2141,4873.0,female,41.0,16.0,65.0,56.0,59.0,54.0,54.0,63.35343,62.0,109.0,135.0,12.0,12.0,2.0,yes,no,19.096153,21.1,41.0,15.961538,no,yes,white,degree,catholic,north central,private,married
2142,4874.0,female,42.0,18.0,62.0,61.0,59.0,61.0,48.0,63.08081,67.0,170.0,198.0,12.0,12.0,3.0,yes,,17.98077,37.2,50.0,16.692308,yes,yes,white,degree,protestant,north central,government,divorced
2143,4876.0,female,41.0,12.0,55.0,48.0,62.0,53.0,51.0,56.53794,65.0,140.0,180.0,12.0,12.0,3.0,yes,no,14.980769,8.88,40.0,3.7884614,no,no,white,high school dip,catholic,north central,government,married
2144,4877.0,male,44.0,16.0,64.0,61.0,59.0,62.0,58.0,64.17129,65.0,132.0,158.0,14.0,16.0,2.0,yes,no,16.0,16.28,45.0,9.423077,no,yes,white,degree,catholic,north central,self-employed,married
2145,4878.0,female,39.0,18.0,62.0,54.0,62.0,62.0,62.0,61.990334,63.0,110.0,135.0,16.0,16.0,2.0,yes,no,10.115385,33.65,40.0,1.0769231,no,no,white,masters,catholic,north eastern,private,married
2146,4879.0,male,44.0,12.0,53.0,59.0,59.0,53.0,39.0,57.628418,74.0,170.0,175.0,11.0,14.0,0.0,yes,yes,20.51923,10.37,40.0,8.365385,no,yes,white,high school dip,catholic,north central,private,married
2147,4880.0,female,42.0,14.0,51.0,56.0,44.0,52.0,64.0,51.630787,68.0,117.0,156.0,12.0,9.0,2.0,yes,no,23.326923,14.03,35.0,14.403846,yes,no,white,associate degree,protestant,north central,government,married
2148,4881.0,male,44.0,14.0,61.0,54.0,59.0,62.0,63.0,60.627235,70.0,145.0,175.0,12.0,14.0,3.0,yes,no,23.23077,30.68,47.0,18.923077,no,no,white,associate degree,catholic,north central,private,married
2149,4883.0,male,44.0,13.0,59.0,48.0,53.0,62.0,60.0,56.26532,67.0,150.0,175.0,12.0,12.0,6.0,yes,no,18.884615,12.98,40.0,10.75,no,yes,white,high school dip,catholic,southern,government,divorced
2150,4884.0,male,44.0,12.0,64.0,59.0,50.0,61.0,56.0,61.172474,72.0,180.0,228.0,12.0,11.0,3.0,yes,yes,23.442308,14.6,40.0,17.653847,yes,yes,white,high school dip,catholic,north central,government,married
2151,4888.0,male,41.0,12.0,51.0,60.0,47.0,43.0,48.0,53.539127,73.0,195.0,205.0,13.0,13.0,5.0,no,no,23.365385,16.23,45.0,5.7115383,no,no,white,high school dip,protestant,north central,private,married
2152,4890.0,female,44.0,13.0,50.0,50.0,56.0,62.0,56.0,52.721268,63.0,116.0,130.0,16.0,12.0,3.0,yes,no,21.865385,10.0,40.0,4.519231,no,no,white,other,catholic,north central,government,divorced
2153,4892.0,male,41.0,16.0,59.0,54.0,50.0,54.0,54.0,57.08318,68.0,170.0,185.0,12.0,16.0,5.0,yes,no,16.807692,23.07,50.0,13.288462,no,no,white,degree,protestant,north central,private,married
2154,4894.0,male,40.0,16.0,57.0,55.0,53.0,58.0,58.0,57.08318,74.0,200.0,220.0,12.0,12.0,3.0,yes,no,16.538462,40.86,40.0,1.8461539,no,no,white,degree,protestant,north central,private,married
2155,4895.0,male,38.0,16.0,59.0,56.0,50.0,49.0,44.0,57.628418,69.0,163.0,175.0,12.0,14.0,2.0,yes,no,15.115385,20.5,40.0,12.75,yes,yes,white,degree,catholic,north central,government,married
2156,4896.0,male,43.0,16.0,66.0,54.0,59.0,61.0,62.0,63.35343,74.0,200.0,225.0,12.0,14.0,5.0,yes,no,18.826923,32.0,40.0,18.826923,no,yes,white,degree,catholic,north central,private,married
2157,4897.0,male,40.0,16.0,65.0,48.0,56.0,54.0,56.0,60.354614,72.0,165.0,180.0,12.0,13.0,5.0,yes,no,17.51923,30.76,40.0,17.153847,no,yes,white,degree,catholic,north central,private,married
2158,4899.0,female,39.0,14.0,34.0,41.0,35.0,43.0,48.0,35.81885,66.0,120.0,110.0,8.0,12.0,8.0,no,no,15.634615,13.11,40.0,0.15384616,no,no,white,associate degree,protestant,southern,government,married
2159,4900.0,male,45.0,12.0,53.0,55.0,56.0,43.0,48.0,55.72008,70.0,155.0,190.0,12.0,7.0,2.0,no,no,21.115385,18.75,40.0,6.019231,yes,no,white,high school dip,protestant,southern,private,married
2160,4901.0,male,42.0,11.0,38.0,47.0,44.0,39.0,48.0,42.089104,69.0,167.0,165.0,12.0,8.0,2.0,no,no,21.5,13.65,40.0,7.0961537,yes,no,white,none,protestant,southern,private,married
2161,4902.0,male,44.0,12.0,45.0,50.0,53.0,49.0,48.0,49.17721,72.0,205.0,195.0,8.0,12.0,1.0,no,no,18.788462,12.32,40.0,11.038462,no,no,white,high school dip,protestant,southern,private,married
2162,4903.0,male,43.0,12.0,49.0,47.0,41.0,50.0,44.0,47.268875,65.0,190.0,220.0,10.0,9.0,6.0,no,,21.98077,12.0,40.0,23.346153,yes,no,white,high school dip,other,southern,private,divorced
2163,4904.0,male,39.0,12.0,47.0,35.0,29.0,36.0,38.0,39.63553,71.0,185.0,215.0,10.0,9.0,6.0,no,,20.653847,12.54,40.0,14.038462,yes,no,white,high school dip,other,southern,private,married
2164,4906.0,female,38.0,12.0,38.0,33.0,35.0,39.0,44.0,35.81885,71.0,180.0,200.0,7.0,3.0,8.0,no,yes,2.1730769,4.87,15.0,0.90384614,no,2.0,white,high school dip,other,southern,government,married
2165,4907.0,male,42.0,20.0,61.0,60.0,56.0,61.0,57.0,61.44509,72.0,185.0,210.0,12.0,14.0,1.0,yes,no,1.3076923,127.9,10.0,1.3076923,no,yes,white,professional,other,southern,,married
2166,4914.0,male,43.0,12.0,45.0,43.0,38.0,43.0,39.0,43.17958,67.0,160.0,175.0,10.0,12.0,2.0,no,no,18.192308,15.38,40.0,2.5769231,no,no,white,high school dip,protestant,southern,private,married
2167,4919.0,female,41.0,16.0,42.0,51.0,53.0,51.0,63.0,47.814114,64.0,110.0,130.0,9.0,9.0,3.0,yes,no,20.653847,5.28,40.0,7.1346154,no,no,white,degree,protestant,southern,government,married
2168,4921.0,male,43.0,20.0,66.0,59.0,59.0,62.0,72.0,64.71653,70.0,160.0,165.0,16.0,12.0,1.0,yes,no,17.076923,25.48,40.0,12.153846,no,no,white,phd,protestant,southern,government,married
2169,4922.0,female,37.0,13.0,39.0,57.0,56.0,37.0,44.0,48.631973,64.0,142.0,178.0,12.0,14.0,1.0,yes,no,15.634615,8.05,40.0,9.807693,no,yes,white,high school dip,protestant,southern,government,married
2170,4923.0,male,39.0,10.0,40.0,38.0,32.0,41.0,37.0,37.45457,69.0,173.0,215.0,9.0,10.0,7.0,no,no,14.461538,16.27,40.0,7.0384617,no,no,white,none,other,southern,private,married
2171,4924.0,female,43.0,13.0,46.0,55.0,53.0,55.0,61.0,51.08555,66.0,114.0,141.0,14.0,12.0,2.0,no,no,22.634615,8.56,41.0,7.3653846,no,no,white,high school dip,protestant,north eastern,private,married
2172,4925.0,female,41.0,12.0,49.0,60.0,59.0,60.0,45.0,55.72008,68.0,129.0,172.0,12.0,16.0,7.0,yes,,22.884615,19.5,50.0,2.7692308,no,no,white,other,catholic,southern,self-employed,married
2173,4926.0,male,43.0,12.0,61.0,50.0,56.0,53.0,48.0,58.7189,74.0,230.0,270.0,12.0,12.0,4.0,yes,no,22.557692,13.54,44.0,11.576923,no,yes,white,high school dip,protestant,southern,government,married
2174,4927.0,female,38.0,16.0,61.0,50.0,59.0,55.0,49.0,59.536755,68.0,140.0,160.0,12.0,12.0,4.0,yes,no,16.153847,36.32,45.0,15.980769,no,no,white,degree,protestant,southern,private,married
2175,4929.0,female,41.0,14.0,45.0,56.0,53.0,49.0,54.0,50.81293,62.0,110.0,145.0,12.0,10.0,1.0,yes,no,18.846153,7.57,40.0,0.09615385,no,no,white,associate degree,protestant,southern,private,married
2176,4930.0,female,39.0,13.0,47.0,52.0,50.0,47.0,47.0,49.99507,64.0,100.0,157.0,10.0,14.0,4.0,no,no,19.807692,8.91,40.0,0.15384616,no,no,white,high school dip,protestant,southern,government,married
2177,4931.0,female,38.0,14.0,49.0,59.0,59.0,53.0,42.0,55.447464,63.0,115.0,126.0,9.0,10.0,4.0,yes,no,18.807692,15.0,40.0,2.6923077,no,no,white,high school dip,protestant,southern,private,married
2178,4932.0,male,44.0,12.0,57.0,52.0,50.0,56.0,45.0,55.447464,71.0,240.0,237.0,12.0,12.0,3.0,no,no,22.365385,10.5,40.0,2.2692308,no,no,white,high school dip,other,southern,private,married
2179,4933.0,female,42.0,15.0,47.0,60.0,50.0,55.0,60.0,52.17603,67.0,160.0,168.0,12.0,12.0,5.0,no,no,11.423077,10.17,40.0,7.3076925,no,no,white,degree,other,southern,private,married
2180,4934.0,female,41.0,12.0,42.0,41.0,41.0,40.0,47.0,41.816483,62.0,182.0,165.0,6.0,8.0,2.0,no,no,19.76923,6.75,40.0,4.0,no,no,white,high school dip,other,southern,private,divorced
2181,4937.0,male,39.0,8.0,34.0,25.0,32.0,29.0,30.0,30.639082,73.0,225.0,255.0,9.0,3.0,6.0,no,yes,16.865385,15.0,43.0,0.17307693,no,no,white,none,none,southern,private,married
2182,4939.0,male,44.0,16.0,55.0,55.0,56.0,53.0,52.0,56.810562,73.0,250.0,275.0,12.0,10.0,0.0,no,yes,20.057692,15.02,48.0,19.76923,no,no,white,degree,protestant,southern,private,married
2183,4942.0,male,38.0,12.0,34.0,43.0,32.0,46.0,44.0,35.546234,68.0,155.0,180.0,8.0,10.0,4.0,no,yes,17.98077,47.11,10.0,0.5576923,no,no,white,high school dip,protestant,southern,government,divorced
2184,4945.0,male,42.0,12.0,53.0,47.0,50.0,62.0,51.0,51.903408,73.0,177.0,200.0,13.0,13.0,5.0,yes,no,23.634615,17.09,45.0,24.48077,no,no,white,high school dip,catholic,southern,self-employed,married
2185,4946.0,male,41.0,8.0,35.0,37.0,26.0,26.0,35.0,32.820038,62.0,135.0,150.0,7.0,7.0,10.0,no,no,22.26923,9.5,60.0,18.115385,no,yes,hispanic,none,catholic,southern,private,married
2186,4949.0,male,45.0,8.0,42.0,31.0,38.0,37.0,31.0,38.27243,62.0,152.0,150.0,5.0,5.0,12.0,no,no,12.788462,10.65,40.0,0.78846157,no,yes,hispanic,none,catholic,southern,private,divorced
2187,4952.0,female,39.0,12.0,43.0,43.0,44.0,49.0,54.0,43.72482,67.0,128.0,140.0,11.0,8.0,5.0,no,no,22.365385,12.5,40.0,20.846153,no,no,white,high school dip,protestant,southern,self-employed,married
2188,4953.0,female,38.0,13.0,55.0,54.0,56.0,55.0,48.0,56.53794,65.0,113.0,135.0,12.0,12.0,1.0,yes,no,13.365385,8.25,40.0,6.1923075,no,no,white,high school dip,catholic,southern,private,married
2189,4954.0,female,39.0,18.0,51.0,47.0,59.0,61.0,58.0,53.266506,62.0,163.0,230.0,12.0,10.0,5.0,no,no,12.634615,22.02,55.0,3.8269231,no,no,white,masters,protestant,southern,private,married
2190,4955.0,female,38.0,12.0,51.0,51.0,53.0,54.0,54.0,52.721268,66.0,148.0,215.0,12.0,12.0,5.0,yes,no,19.461538,10.0,40.0,21.51923,no,no,white,high school dip,catholic,southern,private,married
2191,4962.0,female,38.0,13.0,50.0,48.0,59.0,61.0,46.0,52.993885,64.0,140.0,180.0,11.0,12.0,3.0,yes,no,16.653847,12.5,40.0,6.0961537,no,no,white,high school dip,protestant,southern,private,married
2192,4963.0,male,40.0,12.0,55.0,51.0,56.0,57.0,60.0,55.72008,72.0,190.0,207.0,12.0,12.0,1.0,yes,no,22.384615,19.02,40.0,2.1153846,no,yes,white,high school dip,protestant,southern,private,married
2193,4966.0,female,43.0,12.0,50.0,59.0,50.0,56.0,54.0,53.539127,66.0,200.0,195.0,12.0,12.0,3.0,yes,no,22.192308,16.82,40.0,2.2307692,no,no,white,high school dip,protestant,southern,private,married
2194,4967.0,female,43.0,13.0,50.0,59.0,62.0,52.0,58.0,56.810562,67.0,205.0,191.0,12.0,12.0,3.0,yes,no,21.288462,12.36,42.0,0.63461536,no,no,white,other,protestant,southern,government,married
2195,4968.0,female,38.0,14.0,59.0,61.0,56.0,47.0,54.0,60.627235,67.0,202.0,250.0,12.0,12.0,3.0,yes,no,18.01923,23.0,40.0,17.076923,no,no,white,associate degree,protestant,southern,government,single
2196,4969.0,male,40.0,12.0,36.0,28.0,29.0,49.0,52.0,31.729559,68.0,175.0,180.0,8.0,11.0,2.0,yes,no,21.423077,12.98,40.0,4.673077,no,no,hispanic,high school dip,catholic,southern,government,divorced
2197,4971.0,female,38.0,13.0,35.0,39.0,35.0,35.0,47.0,35.81885,66.0,130.0,158.0,8.0,11.0,2.0,yes,no,13.673077,10.56,50.0,6.4038463,yes,no,hispanic,high school dip,catholic,southern,government,divorced
2198,4972.0,female,40.0,13.0,46.0,41.0,50.0,52.0,42.0,46.451015,64.0,140.0,136.0,12.0,13.0,4.0,yes,no,12.865385,9.35,32.0,8.634615,no,yes,white,high school dip,protestant,north central,private,divorced
2199,4975.0,female,44.0,18.0,62.0,60.0,59.0,62.0,69.0,62.80819,66.0,140.0,130.0,8.0,12.0,2.0,yes,no,19.788462,17.27,50.0,2.8076923,no,yes,white,masters,none,southern,government,single
2200,4976.0,female,37.0,15.0,55.0,56.0,59.0,52.0,54.0,57.90104,69.0,200.0,200.0,12.0,12.0,2.0,yes,no,16.134615,36.53,40.0,4.0,no,2.0,white,degree,catholic,southern,private,divorced
2201,4977.0,male,42.0,8.0,40.0,34.0,32.0,43.0,47.0,36.364094,67.0,168.0,200.0,12.0,6.0,3.0,yes,no,15.269231,8.0,40.0,5.826923,no,yes,white,none,protestant,southern,private,single
2202,4979.0,male,37.0,12.0,45.0,54.0,59.0,57.0,47.0,51.903408,67.0,140.0,205.0,12.0,12.0,2.0,yes,yes,18.307692,12.82,60.0,2.0384614,no,yes,hispanic,high school dip,catholic,southern,private,married
2203,4981.0,female,38.0,14.0,43.0,34.0,44.0,51.0,51.0,41.271244,60.0,115.0,163.0,7.0,7.0,4.0,no,yes,16.788462,12.3,50.0,5.826923,no,yes,hispanic,associate degree,catholic,southern,self-employed,married
2204,4983.0,male,38.0,12.0,35.0,50.0,32.0,42.0,36.0,37.99981,69.0,150.0,190.0,8.0,8.0,9.0,yes,no,18.807692,16.5,40.0,11.115385,no,yes,white,none,protestant,southern,private,married
2205,4987.0,female,43.0,15.0,59.0,59.0,59.0,62.0,60.0,60.899853,62.0,115.0,130.0,9.0,13.0,3.0,yes,no,18.461538,19.23,40.0,19.211538,no,yes,white,associate degree,catholic,southern,government,married
2206,4988.0,female,41.0,16.0,58.0,60.0,53.0,46.0,49.0,58.991516,67.0,135.0,160.0,16.0,16.0,3.0,yes,no,19.038462,32.05,45.0,1.7692307,no,yes,white,degree,protestant,north eastern,private,married
2207,4995.0,female,39.0,16.0,57.0,52.0,56.0,62.0,65.0,57.08318,64.0,105.0,125.0,8.0,8.0,3.0,yes,no,17.384615,30.04,32.0,13.173077,no,yes,white,degree,catholic,southern,private,married
2208,4998.0,male,39.0,20.0,59.0,52.0,59.0,57.0,50.0,58.991516,71.0,165.0,197.0,16.0,20.0,2.0,yes,no,14.076923,21.67,55.0,4.4615383,no,2.0,white,degree,catholic,southern,private,single
2209,5003.0,female,44.0,19.0,55.0,59.0,56.0,56.0,57.0,57.90104,65.0,123.0,130.0,16.0,20.0,2.0,yes,no,16.923077,72.11,40.0,14.192307,yes,yes,white,masters,protestant,southern,private,married
2210,5006.0,male,39.0,19.0,64.0,61.0,62.0,62.0,45.0,64.98915,68.0,175.0,180.0,16.0,16.0,3.0,yes,no,13.961538,111.11,45.0,9.134615,no,yes,white,professional,protestant,southern,private,married
2211,5013.0,male,38.0,14.0,46.0,56.0,56.0,41.0,41.0,52.17603,70.0,185.0,225.0,12.0,12.0,2.0,yes,no,15.019231,23.07,30.0,1.3269231,no,yes,hispanic,high school dip,catholic,southern,private,married
2212,5014.0,female,38.0,10.0,34.0,35.0,32.0,46.0,50.0,33.365276,67.0,122.0,170.0,12.0,11.0,0.0,yes,,8.153846,9.0,40.0,0.3653846,no,no,white,none,protestant,southern,private,married
2213,5017.0,male,42.0,14.0,65.0,61.0,50.0,61.0,72.0,62.26295,71.0,170.0,170.0,16.0,17.0,0.0,yes,no,22.865385,38.04,46.0,20.73077,no,yes,white,high school dip,protestant,southern,private,married
2214,5020.0,male,44.0,17.0,66.0,61.0,56.0,60.0,63.0,64.44391,71.0,165.0,180.0,19.0,20.0,2.0,yes,no,15.019231,33.65,40.0,6.5384617,no,yes,white,degree,protestant,western,private,single
2215,5021.0,male,41.0,17.0,66.0,61.0,56.0,62.0,72.0,64.44391,71.0,165.0,185.0,19.0,20.0,2.0,yes,no,13.115385,17.3,40.0,0.65384614,no,yes,white,masters,protestant,western,private,single
2216,5024.0,male,44.0,12.0,50.0,50.0,50.0,52.0,46.0,51.08555,71.0,169.0,220.0,18.0,14.0,4.0,yes,no,23.153847,15.34,50.0,12.615385,no,yes,white,high school dip,catholic,southern,self-employed,married
2217,5026.0,female,42.0,15.0,40.0,59.0,59.0,61.0,65.0,50.54031,67.0,147.0,155.0,16.0,12.0,3.0,yes,yes,19.884615,19.0,44.0,5.6153846,no,no,hispanic,associate degree,catholic,southern,private,married
2218,5029.0,male,40.0,16.0,66.0,61.0,62.0,62.0,68.0,66.07963,72.0,170.0,165.0,14.0,16.0,1.0,yes,no,17.576923,52.85,55.0,9.538462,no,yes,white,other,protestant,southern,private,married
2219,5031.0,male,38.0,14.0,53.0,51.0,47.0,47.0,47.0,52.17603,69.0,163.0,195.0,12.0,16.0,1.0,yes,,16.288462,12.0,40.0,4.2884617,no,yes,white,high school dip,protestant,southern,private,married
2220,5032.0,female,41.0,12.0,58.0,56.0,59.0,56.0,55.0,59.536755,64.0,125.0,121.0,11.0,10.0,2.0,yes,,18.942308,10.62,38.0,0.17307693,no,no,white,high school dip,protestant,southern,private,divorced
2221,5033.0,male,42.0,12.0,59.0,57.0,53.0,62.0,54.0,58.7189,70.0,190.0,215.0,12.0,12.0,1.0,yes,,23.23077,23.45,40.0,6.019231,no,yes,white,high school dip,catholic,southern,private,married
2222,5035.0,female,44.0,15.0,40.0,59.0,62.0,62.0,57.0,51.35817,67.0,141.0,150.0,13.0,12.0,0.0,yes,no,23.25,26.92,40.0,9.576923,no,yes,white,high school dip,catholic,southern,private,married
